sweep_id,series,direction,encoder_deg,temperature_sensor_k,field_sensor_t,rho_xx_uohm_cm
A06,angle,down,23.78761885,1.81456089,5.56139798,19.73725115
A06,angle,down,23.79555406,1.81524939,5.54543819,19.73363509
A06,angle,down,23.78672226,1.81448696,5.53071455,19.73452564
A06,angle,down,23.79495174,1.81428815,5.51583294,19.73063791
A06,angle,down,23.78689351,1.81469825,5.49965094,19.71949979
A06,angle,down,23.79256762,1.81413520,5.48457988,19.70575527
A06,angle,down,23.78150306,1.81347623,5.46855118,19.69865262
A06,angle,down,23.79365819,1.81433469,5.45462989,19.69211529
A06,angle,down,23.78931308,1.81535806,5.43818548,19.69288016
A06,angle,down,23.78688268,1.81487065,5.42241076,19.69106543
A06,angle,down,23.78567157,1.81423186,5.40748230,19.68879111
A06,angle,down,23.78702096,1.81369634,5.39167395,19.67711336
A06,angle,down,23.79022374,1.81388485,5.37717445,19.66588685
A06,angle,down,23.78360333,1.81410422,5.36131388,19.65832416
A06,angle,down,23.78737908,1.81356411,5.34544041,19.65275998
A06,angle,down,23.78957371,1.81420089,5.33021836,19.64978948
A06,angle,down,23.78554961,1.81401206,5.31556404,19.64888370
A06,angle,down,23.78705118,1.81422770,5.29923954,19.64632472
A06,angle,down,23.78821481,1.81441262,5.28434189,19.63588792
A06,angle,down,23.78720080,1.81461720,5.26785541,19.62421890
A06,angle,down,23.79150007,1.81445222,5.25408396,19.61568447
A06,angle,down,23.79088080,1.81335090,5.23772331,19.61268938
A06,angle,down,23.79127938,1.81404656,5.22241371,19.61454134
A06,angle,down,23.78299897,1.81493287,5.20744326,19.61008853
A06,angle,down,23.78867454,1.81458933,13.50389083,27.27670033
A06,angle,down,23.79074080,1.81479282,11.68822972,24.54572246
A06,angle,down,23.78774189,1.81355656,12.10215078,25.06113047
A07,angle,up,36.82463116,1.81642828,5.20672663,19.67779572
A07,angle,up,36.82671316,1.81704755,5.22328431,19.67839381
A07,angle,up,36.82140141,1.81623452,5.23797887,19.68467592
A07,angle,up,36.81825388,1.81660887,5.25336041,19.69605983
A07,angle,up,36.82056181,1.81618515,5.26896230,19.70603789
A07,angle,up,36.82612220,1.81716797,5.28391078,19.71094912
A07,angle,up,36.82473070,1.81668474,5.29927681,19.70895383
A07,angle,up,36.82365239,1.81621241,5.31488282,19.71102452
A07,angle,up,36.82212531,1.81696959,5.32997792,19.72035261
A07,angle,up,36.81592099,1.81521938,5.34551514,19.73366630
A07,angle,up,36.82213397,1.81669710,5.36045542,19.74287213
A07,angle,up,36.81893978,1.81616218,5.37635319,19.74264038
A07,angle,up,36.82205998,1.81676203,5.39256855,19.74437999
A07,angle,up,36.82065220,1.81655376,5.40780935,19.74635066
A07,angle,up,36.82011776,1.81655376,5.42200325,19.75282452
A07,angle,up,36.82779085,1.81589609,5.43837148,19.76679055
A07,angle,up,36.82100024,1.81632636,5.45322684,19.77985430
A07,angle,up,36.82070785,1.81709003,5.46837359,19.78207184
A07,angle,up,36.82078598,1.81707161,5.48361960,19.78021816
A07,angle,up,36.81964204,1.81565634,5.49978951,19.78275728
A07,angle,up,36.82182443,1.81654335,5.51560909,19.79041302
A07,angle,up,36.82015993,1.81557319,5.53083609,19.80041517
A07,angle,up,36.81890512,1.81696842,5.54631041,19.81478838
A07,angle,up,36.82398887,1.81663355,5.56164616,19.81776373
A07,angle,up,36.82538161,1.81742832,5.57689332,19.81916092
A07,angle,up,36.82281513,1.81633328,5.59232554,19.82008939
A07,angle,up,36.82648613,1.81689031,5.60710322,19.82626510
A07,angle,up,36.82448318,1.81656565,5.62286399,19.83464091
A07,angle,up,36.82470233,1.81712942,5.63761040,19.84835253
A07,angle,up,36.82373209,1.81656631,5.65307904,19.79773337
A07,angle,up,36.82002697,1.81582386,5.66931645,19.86281649
A07,angle,up,36.82324476,1.81745490,5.68410601,19.85850745
A07,angle,up,36.82364284,1.81569972,5.69978147,19.86094168
A07,angle,up,36.82319100,1.81638747,5.71526347,19.86740485
A07,angle,up,36.82299116,1.81607481,5.73057221,19.87999548
A07,angle,up,36.82218888,1.81654090,5.74571557,19.89456512
A07,angle,up,36.82021293,1.81630773,5.76108794,19.90194622
A07,angle,up,36.81747141,1.81564602,5.77657280,19.90547027
A07,angle,up,36.82578975,1.81652180,5.79242169,19.90240469
A07,angle,up,36.82123295,1.81618029,5.80752697,19.90688611
A07,angle,up,36.82230016,1.81661566,5.82191155,19.91356165
A07,angle,up,36.82141975,1.81601036,5.83838049,19.92586657
A07,angle,up,36.82311698,1.81600388,5.85374403,19.93879557
A07,angle,up,36.81921590,1.81711329,5.86894452,19.94986748
A07,angle,up,36.82387334,1.81557279,5.88519151,19.95028044
A07,angle,up,36.81977361,1.81618074,5.90007781,19.95112872
A07,angle,up,36.82528718,1.81585831,5.91573777,19.95211769
A07,angle,up,36.81956377,1.81542894,5.93072634,19.96052262
A07,angle,up,36.82493455,1.81609802,5.94592816,19.96913259
A07,angle,up,36.81902447,1.81635123,5.96154955,19.98545771
A07,angle,up,36.82549252,1.81606510,5.97717093,19.99492396
A07,angle,up,36.81915934,1.81662926,5.99223444,20.00073245
A07,angle,up,36.82512375,1.81615974,6.00743157,19.99677782
A07,angle,up,36.82623011,1.81633046,6.02360107,20.00353335
A07,angle,up,36.82340177,1.81662938,6.03824221,20.00565622
A07,angle,up,36.82465380,1.81600232,6.05393676,20.01469558
A07,angle,up,36.81804335,1.81637694,6.06914416,20.02852381
A07,angle,up,36.82112762,1.81717291,6.08400463,20.04076862
A07,angle,up,36.82470137,1.81617531,6.09975785,20.05203866
A07,angle,up,36.82693512,1.81625754,6.11580478,20.05137855
A07,angle,up,36.82695230,1.81561890,6.13035328,20.05062278
A07,angle,up,36.82476362,1.81641133,6.14673175,20.05534626
A07,angle,up,36.82592788,1.81576463,6.16175855,20.05944059
A07,angle,up,36.82458025,1.81639622,6.17699960,20.07263951
A07,angle,up,36.81707975,1.81679905,6.19221813,20.08473268
A07,angle,up,36.82458664,1.81737261,6.20826798,20.09970324
A07,angle,up,36.82219601,1.81666792,6.22294913,20.10620271
A07,angle,up,36.82501528,1.81667564,6.23866962,20.11082269
A07,angle,up,36.82687051,1.81575701,6.25355908,20.10731676
A07,angle,up,36.82278664,1.81543864,6.26974987,20.11056412
A07,angle,up,36.82308090,1.81637875,6.28461992,20.11913262
A07,angle,up,36.82543611,1.81636554,6.30043583,20.12994755
A07,angle,up,36.81984800,1.81728035,6.31544561,20.14161114
A07,angle,up,36.82272984,1.81636926,6.33075106,20.15606366
A07,angle,up,36.82255288,1.81709527,6.34612934,20.16689433
A07,angle,up,36.82424572,1.81641122,6.36118067,20.17006404
A07,angle,up,36.82076813,1.81650752,6.37688097,20.17000628
A07,angle,up,36.81927828,1.81699149,6.39168810,20.16989014
A07,angle,up,36.82038643,1.81606542,6.40802499,20.17697007
A07,angle,up,36.82316888,1.81559472,6.42263546,20.18232654
A07,angle,up,36.82138471,1.81591059,6.43926636,20.19407050
A07,angle,up,36.82091462,1.81713980,6.45397309,20.21060066
A07,angle,up,36.82430065,1.81663117,6.46870416,20.22776663
A07,angle,up,36.82344172,1.81615903,6.48505796,20.23352020
A07,angle,up,36.82300427,1.81671997,6.50066779,20.23450395
A07,angle,up,36.81728767,1.81629871,6.51577153,20.23718083
A07,angle,up,36.82257736,1.81557269,6.53085597,20.23513213
A07,angle,up,36.82361838,1.81718492,6.54658943,20.24228300
A07,angle,up,36.82456229,1.81585378,6.56101085,20.25340397
A07,angle,up,36.82071348,1.81538746,6.57711187,20.26653990
A07,angle,up,36.82115325,1.81625391,6.59307661,20.28252858
A07,angle,up,36.82366990,1.81636602,6.60721356,20.29470551
A07,angle,up,36.82185852,1.81528261,6.62330225,20.30120630
A07,angle,up,36.81927052,1.81631532,6.63874939,20.30467194
A07,angle,up,36.82725010,1.81598165,6.65397121,20.30541669
A07,angle,up,36.82102664,1.81637894,6.67024163,20.30793856
A07,angle,up,36.82333040,1.81635122,6.68461198,20.31227988
A07,angle,up,36.82296994,1.81612984,6.70076167,20.32014427
A07,angle,up,36.81725603,1.81588325,6.71469787,20.33568275
A07,angle,up,36.82097434,1.81621660,6.73102385,20.35057862
A07,angle,up,36.82038703,1.81649071,6.74625320,20.36724504
A07,angle,up,36.82449529,1.81540980,6.76167279,20.37419498
A07,angle,up,36.82490126,1.81635109,6.77724013,20.37848734
A07,angle,up,36.82104570,1.81743002,6.79312513,20.37828675
A07,angle,up,36.82016643,1.81699533,6.80753265,20.37940868
A07,angle,up,36.82067891,1.81608158,6.82350136,20.38348524
A07,angle,up,36.82304971,1.81658120,6.83919231,20.39025818
A07,angle,up,36.81942498,1.81621997,6.85345125,20.40453552
A07,angle,up,36.82056686,1.81651285,6.86997019,20.41615766
A07,angle,up,36.82825154,1.81719443,6.88470269,20.43332344
A07,angle,up,36.81970319,1.81663069,6.89967197,20.44841203
A07,angle,up,36.81987835,1.81577619,6.91547843,20.45450580
A07,angle,up,36.82610848,1.81604531,6.93125661,20.46042424
A07,angle,up,36.82065888,1.81730168,6.94658701,20.45866591
A07,angle,up,36.82142658,1.81651696,6.96198619,20.45862780
A07,angle,up,36.82571260,1.81558159,6.97752552,20.46481543
A07,angle,up,36.81806618,1.81675866,6.99284480,20.47417466
A07,angle,up,36.83088292,1.81646305,7.00807105,20.48735096
A07,angle,up,36.82123019,1.81567781,7.02291509,20.50097032
A07,angle,up,36.82039531,1.81638513,7.03848876,20.51640187
A07,angle,up,36.82324084,1.81705786,7.05448761,20.53208244
A07,angle,up,36.82198755,1.81659275,7.06966130,20.54319487
A07,angle,up,36.81906628,1.81642152,7.08525147,20.54605920
A07,angle,up,36.83442788,1.81701898,7.09966917,20.54449487
A07,angle,up,36.82161618,1.81671402,7.11630405,20.54761332
A07,angle,up,36.81954303,1.81684461,7.13180536,20.55194293
A07,angle,up,36.82260888,1.81715773,7.14679427,20.55855507
A07,angle,up,36.82539990,1.81669612,7.16185316,20.56896315
A07,angle,up,36.81856736,1.81703657,7.17758736,20.58072733
A07,angle,up,36.82205853,1.81683593,7.19282315,20.59948193
A07,angle,up,36.82236682,1.81723711,7.20816331,20.61596291
A07,angle,up,36.82526200,1.81692055,7.22385731,20.62948550
A07,angle,up,36.82335651,1.81640453,7.23910254,20.63664216
A07,angle,up,36.82410918,1.81626089,7.25467378,20.63951535
A07,angle,up,36.82362434,1.81621880,7.26960386,20.64086745
A07,angle,up,36.82907611,1.81664765,7.28585628,20.64263224
A07,angle,up,36.82152478,1.81680625,7.30066750,20.64881292
A07,angle,up,36.81791031,1.81603465,7.31540970,20.65456594
A07,angle,up,36.82338658,1.81687247,7.33195061,20.66448146
A07,angle,up,36.82208206,1.81692505,7.34665654,20.67886345
A07,angle,up,36.82353850,1.81622172,7.36277467,20.69496648
A07,angle,up,36.82290652,1.81692872,7.37798399,20.71349290
A07,angle,up,36.81679297,1.81622652,7.39304259,20.72670383
A07,angle,up,36.82411042,1.81627988,7.40712857,20.73785073
A07,angle,up,36.82507007,1.81617530,7.42367370,20.74061338
A07,angle,up,36.82681057,1.81618078,7.43949409,20.74254274
A07,angle,up,36.82192580,1.81693908,7.45524082,20.74289760
A07,angle,up,36.82250125,1.81657557,7.47023483,20.74779929
A07,angle,up,36.82643920,1.81734476,7.48520664,20.75535669
A07,angle,up,36.82500240,1.81761547,7.49957112,20.76431984
A07,angle,up,36.82477928,1.81673533,7.51586930,20.77449379
A07,angle,up,36.82561736,1.81630902,7.53203451,20.79057943
A07,angle,up,36.81991138,1.81710451,7.54636570,20.81057399
A07,angle,up,36.82602417,1.81704953,7.56218089,20.82734063
A07,angle,up,36.82260647,1.81723945,7.57657785,20.83935959
A07,angle,up,36.81838790,1.81706077,7.59292695,20.84925577
A07,angle,up,36.82398931,1.81549105,7.60797848,20.85200046
A07,angle,up,36.82299797,1.81644886,7.62314867,20.85483909
A07,angle,up,36.81890241,1.81661671,7.63909819,20.85893228
A07,angle,up,36.82235932,1.81705814,7.65414890,20.86072191
A07,angle,up,36.82148425,1.81636170,7.67006320,20.86510128
A07,angle,up,36.82004895,1.81686963,7.68533329,20.87688034
A07,angle,up,36.82470798,1.81567823,7.70074561,20.88924318
A07,angle,up,36.82077340,1.81647031,7.71711237,20.90497869
A07,angle,up,36.81715455,1.81653900,7.73190547,20.92338435
A07,angle,up,36.82117711,1.81653197,7.74731860,20.94119774
A07,angle,up,36.82005572,1.81743697,7.76217028,20.95825565
A07,angle,up,36.82280498,1.81662648,7.77737610,21.01162721
A07,angle,up,36.82467362,1.81545137,7.79280049,20.96974987
A07,angle,up,36.82449460,1.81588603,7.80787745,20.97544924
A07,angle,up,36.82338330,1.81676905,7.82498180,20.97677779
A07,angle,up,36.81794675,1.81703155,7.83928547,20.97945341
A07,angle,up,36.82555349,1.81595934,7.85477456,20.98815382
A07,angle,up,36.82674572,1.81632737,7.87022287,20.99482989
A07,angle,up,36.82374553,1.81618987,7.88549054,21.00379591
A07,angle,up,36.82201297,1.81575532,7.90000122,21.01854840
A07,angle,up,36.82306393,1.81609544,7.91657581,21.03641590
A07,angle,up,36.81674939,1.81646606,7.93165905,21.05176243
A07,angle,up,36.82174161,1.81654035,7.94670195,21.07395221
A07,angle,up,36.81991268,1.81619889,7.96237232,21.08750656
A07,angle,up,36.82214515,1.81600580,7.97823712,21.09710319
A07,angle,up,36.82288787,1.81613867,7.99378061,21.10340254
A07,angle,up,36.82261494,1.81633690,8.00895013,21.10770779
A07,angle,up,36.82123724,1.81649411,8.02386472,21.10822426
A07,angle,up,36.82936100,1.81684290,8.03984109,21.11342201
A07,angle,up,36.82222400,1.81565678,8.05435753,21.11954784
A07,angle,up,36.82164705,1.81606191,8.06992623,21.12680584
A07,angle,up,36.81906034,1.81619930,8.08577143,21.13697263
A07,angle,up,36.82621644,1.81612783,8.10132590,21.15152929
A07,angle,up,36.82235663,1.81669493,8.11714584,21.16632274
A07,angle,up,36.82498643,1.81613763,8.13194615,21.18362117
A07,angle,up,36.82389260,1.81605382,8.14736711,21.20477032
A07,angle,up,36.82482607,1.81716491,8.16283942,21.22100761
A07,angle,up,36.82026340,1.81611743,8.17715099,21.23577387
A07,angle,up,36.82311529,1.81628299,8.19330456,21.24609021
A07,angle,up,36.81985588,1.81654608,8.20905074,21.24930531
A07,angle,up,36.82189691,1.81683124,8.22315175,21.25352768
A07,angle,up,36.82142066,1.81640921,8.23928845,21.25734780
A07,angle,up,36.82547819,1.81608568,8.25535357,21.26084517
A07,angle,up,36.82460632,1.81654765,8.26993376,21.27043091
A07,angle,up,36.82344707,1.81622923,8.28564721,21.27838604
A07,angle,up,36.82410208,1.81721978,8.30104034,21.28684009
A07,angle,up,36.81908264,1.81586664,8.31627510,21.30117445
A07,angle,up,36.81932211,1.81715475,8.33136366,21.31472684
A07,angle,up,36.82087427,1.81731926,8.34770484,21.33229237
A07,angle,up,36.82045348,1.81662538,8.36217692,21.35758172
A07,angle,up,36.82222105,1.81608383,8.37806886,21.37081337
A07,angle,up,36.81778925,1.81641504,8.39359968,21.38787899
A07,angle,up,36.81860231,1.81670171,8.40808620,21.40014675
A07,angle,up,36.81850334,1.81586968,8.42435790,21.40770901
A07,angle,up,36.81791625,1.81744255,8.43896346,21.41240101
A07,angle,up,36.81988558,1.81633488,8.45557820,21.41549560
A07,angle,up,36.81880386,1.81704503,8.46953035,21.41751964
A07,angle,up,36.82608247,1.81666657,8.48539378,21.42237774
A07,angle,up,36.81740539,1.81646215,8.50033879,21.43100770
A07,angle,up,36.81874694,1.81763502,8.51659474,21.44335205
A07,angle,up,36.81945067,1.81705947,8.53150191,21.45587716
A07,angle,up,36.82307302,1.81608092,8.54681439,21.46570790
A07,angle,up,36.82399860,1.81658775,8.56295436,21.48325229
A07,angle,up,36.82287781,1.81581220,8.57841563,21.50247608
A07,angle,up,36.81992172,1.81648598,8.59258952,21.52376261
A07,angle,up,36.82179717,1.81639392,8.60852554,21.54063706
A07,angle,up,36.82201652,1.81663838,8.62494158,21.55969360
A07,angle,up,36.82429190,1.81565909,8.63886230,21.57004836
A07,angle,up,36.82162121,1.81627412,8.65581288,21.58216596
A07,angle,up,36.82985700,1.81639712,8.67046025,21.58571506
A07,angle,up,36.82335428,1.81671916,8.68563968,21.58927983
A07,angle,up,36.82767706,1.81658286,8.70138181,21.59393743
A07,angle,up,36.82053296,1.81601162,8.71590808,21.59944733
A07,angle,up,36.82099353,1.81697335,8.73216657,21.60758100
A07,angle,up,36.82617443,1.81661898,8.74779745,21.61566733
A07,angle,up,36.82263938,1.81646914,8.76256779,21.62769577
A07,angle,up,36.82288341,1.81658467,8.77865695,21.63787971
A07,angle,up,36.82574428,1.81641103,8.79397494,21.65424138
A07,angle,up,36.82517513,1.81656301,8.80910823,21.67163371
A07,angle,up,36.82527704,1.81720612,8.82424452,21.69244671
A07,angle,up,36.82153400,1.81612980,8.83894122,21.71274871
A07,angle,up,36.82943524,1.81641256,8.85507765,21.73128396
A07,angle,up,36.82548145,1.81602029,8.86957787,21.75156186
A07,angle,up,36.82211061,1.81612999,8.88648008,21.76606783
A07,angle,up,36.82749189,1.81723477,8.90168204,21.77412640
A07,angle,up,36.82632937,1.81691369,8.91633497,21.78164798
A07,angle,up,36.82329507,1.81628896,8.93316135,21.78357250
A07,angle,up,36.82262910,1.81641789,8.94676362,21.78864605
A07,angle,up,36.82091896,1.81643689,8.96240216,21.79339388
A07,angle,up,36.82474309,1.81658638,8.97862050,21.80175914
A07,angle,up,36.81652160,1.81647342,8.99370122,21.81126061
A07,angle,up,36.82385239,1.81532238,9.00903529,21.82203268
A07,angle,up,36.82401917,1.81694211,9.02330322,21.83299467
A07,angle,up,36.82257308,1.81570852,9.03938362,21.84580720
A07,angle,up,36.81745624,1.81598712,9.05521377,21.86305114
A07,angle,up,36.81846192,1.81608145,9.07028105,21.88111306
A07,angle,up,36.82082483,1.81690501,9.08602731,21.90354600
A07,angle,up,36.82036063,1.81625821,9.10081807,21.92442158
A07,angle,up,36.82316764,1.81731831,9.11691344,21.94476483
A07,angle,up,36.81902130,1.81669300,9.13174041,21.96163571
A07,angle,up,36.82110789,1.81614795,9.14818314,21.97758007
A07,angle,up,36.81968128,1.81628791,9.16229819,21.98757897
A07,angle,up,36.82249145,1.81658660,9.17875600,21.99447288
A07,angle,up,36.82190261,1.81590894,9.19340287,22.00027933
A07,angle,up,36.81830208,1.81563675,9.20906595,22.00370747
A07,angle,up,36.82043846,1.81609207,9.22523229,22.00945320
A07,angle,up,36.81504889,1.81558776,9.24009780,22.01954012
A07,angle,up,36.81865626,1.81682539,9.25494039,22.02480932
A07,angle,up,36.82157127,1.81610624,9.27165658,22.03927489
A07,angle,up,36.82075310,1.81693075,9.28534701,22.04859602
A07,angle,up,36.82330563,1.81680314,9.30116978,22.06236800
A07,angle,up,36.82668566,1.81674619,9.31627756,22.07908020
A07,angle,up,36.82206685,1.81620590,9.33290758,22.09479355
A07,angle,up,36.81923334,1.81685446,9.34755034,22.11403940
A07,angle,up,36.82098294,1.81627463,9.36298347,22.13784157
A07,angle,up,36.82289838,1.81677974,9.37899817,22.15886970
A07,angle,up,36.82078038,1.81582267,9.39337122,22.17955425
A07,angle,up,36.82753092,1.81613441,9.40936551,22.19924869
A07,angle,up,36.81665399,1.81591632,9.42511294,22.21609649
A07,angle,up,36.81885104,1.81624956,9.43969807,22.22574774
A07,angle,up,36.82759387,1.81599795,9.45602140,22.23390602
A07,angle,up,36.81811789,1.81656584,9.47024721,22.23968219
A07,angle,up,36.82394832,1.81663288,9.48596044,22.24531043
A07,angle,up,36.82259037,1.81601596,9.50214161,22.25222995
A07,angle,up,36.81390160,1.81700294,9.51742929,22.26014928
A07,angle,up,36.82182768,1.81633782,9.53188821,22.26920657
